"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
1,"70efbc1f-cbc4-426a-b3ad-9ee9a31feeaa","2022-10-31 20:53:10.161+00","ARBC0101","4A56D8EC8C51010A47F5D7444D22FB84","F21","minor","Required for Major/Minor","{""Group work"",Homework,Exams}","{Fast-Paced,""Fair Grading"",""Difficult Exams""}",8,6,7,10,True,7,10,8,True,True,1,"Professor Greeley is one of the most amazing teachers. He made learning a hard language like Arabic all the more fun and exciting. His teaching style might not be for everyone as you have to constantly study outside of class to keep up with the class, but I would highly recommend taking any class with him."
1,"91e9268b-26c1-44ef-82d8-0099a898f2f5","2022-11-15 00:14:31.351+00","ECSC0357","58281F423FB805EE2CD1E978C4572352","F22","major","Elective for Major/Minor","{Research,Lab/Fieldwork,Homework}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",8,4,6,4,True,7,8,8,True,True,1,"This course is very slow-paced for the first 4-6 weeks, mainly self-paced projects for the last six weeks. There are a total of two presentations that you must do. There are two assignments that serve as take-home exams, which are fully open. "
1,"d38621ef-cdcc-4af2-9fe8-de8487520260","2022-10-31 21:31:26.478+00","BLST0215","6AF32EA7C0382BDE59813BC0AD625ABE","F22","neither","Specific interest","{Readings,Presentations,Lectures}","{""Chill and Relaxed"",""No Exams"",""Fair Grading""}",10,5,10,2,True,10,10,10,True,True,0,"Tara is very flexible but also expects high quality of work. It's a really valuable class though and I found it to be very engaging. I would definitely take it again and recommend both this class and the professor!!"
1,"e4aa2ba0-8ef0-4310-8568-4b802ea6a360","2022-11-15 00:17:58.721+00","FYSE1009","2A3612F3931E8BDE207BA2F553506727","F22","neither","Specific interest","{Discussions,Papers,Homework}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",7,4,6,5,True,6,8,8,True,True,0,"I think this course was really interesting because it provided me with a new way of looking at things around me and in my everyday life by examining the impact of photography on the world. We are constantly looking at photographs every day, and this course helped me to take a step back and look at how photography constantly shapes our world. The readings are very short, but the journal entries for each reading can be tedious. Nevertheless, there are only three (5 page) papers for the semester and no exams, so the workload is not too heavy. Also, the readings and general topics of conversation are pretty straightforward and easy to understand, and I found the material to be engaging. Overall, I think this first-year seminar is interesting and manageable, and the professor is very accommodating and reasonable, which makes the class a lot less stressful."
1,"bb820d07-b917-4b5a-bf06-d5fa18c2e1f1","2022-11-15 00:36:44.877+00","FMMC0101","DF5327E57DC65C9CA22E0045B842BBA0","S22","neither","Distribution elective","{""Group work"",Projects,Screenings}","{""Chill and Relaxed"",Project-Heavy,""Easy Grading""}",5,3,5,3,False,5,6,6,True,False,1,"This course was enjoyable and not very much work aside from several group projects and individual papers throughout the semester. The weekly readings were easy and usually short. The screenings varied from quite interesting to only moderately so. It's approachable for students who don't have a background in film studies and provides a good intro. Louisa is a good professor and very excited about the course content and supporting students' projects and creativity. "
1,"e79a1ee1-823d-4653-ade7-697a35b4616a","2022-11-15 00:38:09.063+00","PHYS0109","0AE98163FCEB16146689F8D9CE3F7357","F22","neither","Specific interest","{Lab/Fieldwork,Exams,Homework}","{Fast-Paced,""Lots of Homework"",""Easy Grading""}",4,5,5,6,False,2,6,2,False,False,0,"This class was unnecessarily difficult. It was fast paced and we didn't get enough time to learn the most challenging topics. Lectures were incomprehensible due to prof. Bleher's handwriting. Grading is alright but the sheer number of homework assignments and their lack of weight made me nearly insane by the end of the course. "
1,"b26cfd48-34d7-48e1-9ec6-189ff2183169","2022-10-31 21:33:38.668+00","EDST0237","AB24D3022A48F2C394E118CB47F04879","F22","minor","Elective for Major/Minor","{Exams,Homework,Readings}","{""Fair Grading""}",7,6,6,4,True,10,8,10,True,True,1,"Good class for ed majors or minors. Professor Hammerle is the best. She is super flexible while still holding you accountable. Some of the content was a little challenging and I did have to study, but overall good class!"
1,"b26a1ee9-9296-4218-9257-f83e55374bf0","2022-11-15 00:44:13.048+00","MATH0122","5F406A21162C0AF535E22849CF8BB8CF","F22","neither","Specific interest","{Exams,Presentations,Homework}","{""Chill and Relaxed"",""Fair Grading"",""Difficult Exams""}",7,6,5,4,True,6,6,4,False,False,1,"This class was pretty good. Prof. Crodelle's homework and grading methods are really nice. We had two assignments a week that could usually be done within three hours. Most weeks I had to get help from a tutor on one or two questions but they were easy to find and Crodelle had usually given them the answers. "
1,"691a6ab9-15ef-4b7d-b625-5ec7bae2f936","2022-11-15 01:54:57.605+00","PSCI0103","6A6F6A8F0A1686D4AD3BFA45FB359454","S22","major","Required for Major/Minor","{Discussions,Lectures,Papers}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",8,4,6,2,True,8,10,10,True,True,0,"Professor Gumuscu is an excellent professor, and does a great job of condensing political science material into easy-to-follow, digestible lectures. She is very flexible and accommodating to students, and is very enthusiastic in teaching. I have nothing but good things to say about her. For anyone looking to gain a better understanding into politics, this is a great place to start."
1,"d561c192-1a59-478f-9941-f9a4888389d5","2022-11-15 01:59:23.653+00","EDST0115","5AB6B5E762B3BF514617D18E5B4C6667","F22","neither","Someone recommended it","{Readings,Presentations,""Group work""}","{""Chill and Relaxed"",""Fair Grading"",""Constant Reading""}",7,5,8,3,True,7,10,8,True,True,1,"This class was recommended high by multiple upperclassmen I talked to. JML is an incredible professor and his enthusiasm for this class is contagious. The readings can be dense but if you spend time with them and allow yourself to become engaged with them they will be incredibly interesting and you'll have a good time. there is a decent amount of group work which is fun because the class is fairly big and you get to meet new people. There are quizzies every week which are basically mini essays that you'll have time to prepare for. it can sometimes be difficult to keep track of what work you have to do for the class but staying caught up isn't too difficult. Overall an incredible class that will allow you to learn about something you likely haven't thought of very in-depth."
1,"20bbf348-ab79-4b1e-9829-e4e09ecd62d8","2022-11-15 02:21:32.714+00","PSCI0322","42542D9E8079DE75A64A6AC90A8A66F4","S22","major","Required for Major/Minor","{Discussions,Papers,Readings}","{""Constant Reading"",""Fair Grading"",""Easy Exams""}",7,5,6,2,True,7,7,7,True,True,1,"Definitely a valuable class for anyone interested in going further into international politics or interested in poli sci at all. Almost all of the work for the class is the readings for homework. The most important thing to know is that each of the 3 times you meet per week are essentially discussion sections, so it definitely pays to at least understand the concepts if you aren't doing the readings entirely (recommend learning how to skim if you haven't already). You do 2 papers throughout the semester and 1 final paper that's ~8 pages long, with your choice from 2 or 3 prompts for each. "
1,"cf6da26a-3bc9-42f8-9916-b8d8936714de","2022-11-15 02:29:48.974+00","LNGT0242","45C2F3A852BCDB052B63CA75D4F6233D","F21","neither","Needed to fill schedule","{""Group work"",Readings,Discussions}","{""Chill and Relaxed"",""Easy Grading"",""Easy Exams""}",8,2,6,3,True,7,7,8,True,True,1,"This course was incredibly easy. I did not attend class for maybe 50% of the semester and completed maybe 1/4 of the readings and was still able to obtain an A. Conceptually, there's always a way to relate a later topic to one of the early readings, it's almost purely dependent on how well you argue your point. Per Urlaub is also a really great professor, he assigns VERY little work (outside of readings) and he's very accommodating to his students' needs. He's definitely one of those teachers that wants his students to learn his course's material free of stress."
1,"ed2d4df2-cf6d-4133-9257-6600eb67abaa","2022-11-15 02:54:29.844+00","ECON0150","4DF105E073C84E5F6E7327E7051DFF77","S22","major","Required for Major/Minor","{Exams}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",5,5,6,2,True,6,3,6,False,False,0,"I found this class somewhat boring and the teacher was not very enthused to be teaching. Nonetheless, I learned a lot and didn't find the material overly difficult. I think if you do the homework you will do fine. Also, there is very little work to be done on a week to week basis. "
1,"607f3209-8a2d-4a57-9cc0-eb1ff503d0ed","2022-10-31 21:35:25.051+00","BIOL0308","B1EFA2C8D3C58A19538445BF723BF868","F21","major","Specific interest","{Lectures,""Group work"",Lab/Fieldwork}","{""Fair Grading"",Fast-Paced,Project-Heavy}",10,6,10,6,True,10,10,10,True,True,0,"I really loved this class! Alexis is also my favorite professor. It is important to note though that she is hands-off a lot of the time so it is important to communicate with your classmates and work independently to do well in this class. But she is always available to meet! "
1,"9ef2f9fe-87f3-4e1a-a6f2-35030e6e6e6d","2022-11-15 03:10:14.008+00","ECON0150","09DAF2E83F6528BF828786C82BB39FB9","F22","major","Required for Major/Minor","{Exams,Homework}","{Fast-Paced,""Lots of Homework"",""Fair Grading""}",6,7,7,5,False,6,7,8,False,False,0,"Intro to macro with prof Artunc is a challenging class with problem sets due every week. These problem sets often take multiple hours to complete and going into his office hours is nearly essential to do well in this class. Even though the material is taught fast, Artunc really wants everyone to exceed and is accommodating. He has an awkward but funny sense of humor and gives a great deal of knowledge that will be useful to Econ majors. "
1,"303a18eb-76ec-4298-9dae-67991dc4ff14","2022-11-15 03:14:28.231+00","CSCI0202","4347EFF33F703A17CBF34CE12E14464A","F21","major","Required for Major/Minor","{Lectures,Exams,Homework}","{}",9,6,8,6,True,7,10,10,True,True,0,"Professor Vaccari is an awesome prof. The homework start out fairly easy but they get fairly difficult as the semester goes on. The last two in particular are challenging (and a bit tedious). Overall the class is pretty interesting -  especially if you are interested in lower level programming and the hardware side of things. It can be hard to take notes in Vaccari's lectures occasionally but his enthusiasm for the material and his ability to explain things when you ask for clarification more than make up for it."
1,"842cd0cb-d4fb-40c6-bd55-a543f429d175","2022-10-26 18:40:30.169+00","CLAS0190","68C8D326BEDC2E16088A2E161583BCF3","S22","major","Specific interest","{Presentations,Discussions,Readings}","{""Chill and Relaxed"",""Fair Grading""}",8,4,6,4,True,7,9,4,True,True,1,"This class ROCKED. Pavlos conducted this class as a standard lecture, wherein he mostly talked at us to give us the historical context as well as fill in details that we wouldn't have known from just the texts. Two students were assigned to present two sides of an argument on the plays for each Friday discussion, and that's when conversation among students really opened up. To be honest, one could get by without actually having read the plays for the M/W lectures, but it was glaring who wasn't prepared come Friday. Pavlos is one of my favorite professors that I have had classes with at Middlebury. His passion for the texts and compassion for his students made me really sad that I didn't major in Classics. It's a good course for any humanities student to sink their teeth into. 10/10"
